Iteration	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	204	205	206	207	208	209	210	211	212	213	214	215	216	217	218	219	220	221	222	223	224	225	226	227	228	229	230	231	232	233	234	235	236	237	238	239	240	241	242	243	244	245	246	247	248	249	250	251	252	253	254	255	256	257	258	259	260	261	262	263	264	265	266	267	268	269	270	271	272	273	274	275	276	277	278	279	280	281	282	283	284	285	286	287	288	289	290	291	292	293	294	295	296	297	298	299	300	301	302	303	304	305	306	307	308	309	310	311	312	313	314	315	316	317	318	319	320	321	322	323	324	325	326	327	328	329	330	331	332	333	334	335	336	337	338	339	340	341	simmap
0	{3,13.9819:10,8.99239:1,0.113361:0,13.9502}	{3,7.48639:10,6.73378:1,12.84:0,13.9502}	{0,21.7753}	{0,20.4373}	{0,3.98433}	{0,8.23824}	{0,8.7819}	{0,19.6338}	{0,38.2364}	{4,1.13791:12,3.66062:1,4.95295:0,29.7656}	{0,2.63177}	{4,20.1413:12,20.9213:1,14.9454:0,8.66783}	{0,7.75637}	{0,1e-05}	{0,12.1866}	{0,12.1866}	{0,21.4462}	{0,12.7857}	{0,12.7857}	{0,1.57299}	{0,1.57299}	{0,7.69323}	{0,4.44577}	{0,3.04544}	{0,1.86401}	{0,1.86401}	{0,1.06709}	{2,11.5293:9,2.69196:1,8.77872:0,4.39684}	{7,8.6639:24,5.23277:1,9.10333:0,4.39684}	{0,23.6333}	{0,36.4775}	{0,7.81203}	{0,12.828}	{0,17.3883}	{3,5.75382:10,5.31533:1,11.9308:0,29.2702}	{0,1.55265}	{6,0.538167:19,2.81671:1,8.69659:0,2.17473}	{3,16.6732:10,10.8649:1,1.88394:0,2.17473}	{4,17.2356:12,26.7128:1,8.30694:0,5.42658}	{0,0.906396}	{0,0.367054}	{0,21.1599}	{0,21.1599}	{0,17.8502}	{0,17.8502}	{0,7.99062}	{0,7.99062}	{0,13.0482}	{0,3.25453}	{0,3.25453}	{0,0.50693}	{0,0.50693}	{9,14.424:1,8.57595:0,14.0951}	{5,3.93839:15,8.84879:1,10.2128:0,15.9225}	{7,1.74527:24,8.23473:1,13.02:0,4.1111}	{7,0.40285:24,21.9661:1,0.631072:0,4.1111}	{2,1.60619:9,4.7826:1,16.6112:0,5.70027}	{0,21.9537}	{0,16.0691}	{0,16.0691}	{0,3.14876}	{0,3.14876}	{0,2.15122}	{0,2.15122}	{0,3.88057}	{0,3.88057}	{0,2.2363}	{0,2.2363}	{7,3.06195:24,14.5402:1,5.39789:0,6.93619}	{0,21.3713}	{0,8.27412}	{0,8.27412}	{0,4.26275}	{0,4.26275}	{0,5.65263}	{0,1e-05}	{0,4.33143}	{0,7.90758}	{0,1.63602}	{0,2.93976}	{0,2.93976}	{0,2.19712}	{0,2.19712}	{2,4.78269:9,5.04034:1,2.01962:0,8.47853}	{2,11.1345:9,11.3825:1,0.482916:0,0.137827}	{0,17.9288}	{0,8.37598}	{0,8.37598}	{0,2.69676}	{0,2.69676}	{0,10.3311}	{0,11.0232}	{0,6.13647}	{0,6.13647}	{2,13.8678:9,6.43814:1,2.69411:0,9.62907}	{0,18.2016}	{0,4.57488}	{0,4.57488}	{0,5.68652}	{0,0.812906}	{0,0.812906}	{0,21.2089}	{0,15.1709}	{0,15.1709}	{0,8.39417}	{0,3.67654}	{0,3.67654}	{0,5.07137}	{0,1.01917}	{0,16.6877}	{2,10.0055:9,35.2879:1,8.02162:0,2.33872}	{0,15.7045}	{0,14.3332}	{0,1.14907}	{0,3.8899}	{0,1e-05}	{0,4.33078}	{0,17.3816}	{0,9.80742}	{5,0.151398:15,0.0116298:1,0.288403:0,9.8961}	{0,13.5415}	{0,27.2963}	{0,6.98752}	{1,31.3446:0,30.6544}	{0,1e-05}	{0,16.2226}	{0,5.93665}	{0,5.93665}	{0,8.47891}	{0,8.47891}	{0,31.3521}	{0,12.1299}	{0,16.8168}	{0,16.8168}	{0,3.95475}	{0,2.81039}	{0,2.81039}	{0,5.9919}	{0,5.9919}	{0,0.185711}	{0,0.185711}	{0,0.038765}	{0,0.038765}	{0,8.66933}	{0,10.342}	{0,7.38416}	{0,13.3456}	{0,6.41895}	{0,1.03896}	{0,1.03896}	{0,1.25038}	{0,16.5353}	{0,1.69556}	{0,26.7235}	{0,8.47908}	{0,1e-05}	{0,0.561906}	{3,0.754149:10,2.82437:1,0.803316:0,3.10751}	{0,2.48196}	{0,2.48196}	{0,1.49246}	{0,1e-05}	{0,11.6119}	{5,1.72338:15,29.4823:1,8.22989:0,0.172153}	{0,10.7147}	{0,10.3104}	{0,10.3104}	{0,10.8762}	{0,6.50796}	{0,3.49379}	{0,2.06518}	{0,24.8747}	{0,0.565723}	{0,124.22}	{0,10.0759}	{0,29.1779}	{0,2.54353}	{0,4.0364}	{0,23.2661}	{0,0.359442}	{0,19.7815}	{0,73.9744}	{0,7.5649}	{0,1.43703}	{0,5.20173}	{0,13.4882}	{0,3.54004}	{0,0.828303}	{0,0.211415}	{0,5.16857}	{0,6.92667}	{0,28.6889}	{0,58.6828}	{0,1.74971}	{0,1.60277}	{0,4.87029}	{0,0.666865}	{0,2.01056}	{0,1.67263}	{0,9.15347}	{0,1.14436}	{0,15.5407}	{0,0.960053}	{0,3.63864}	{0,80.2618}	{0,6.1741}	{0,26.3423}	{0,8.55061}	{0,6.49615}	{0,16.7248}	{0,19.2671}	{0,29.3375}	{0,38.1472}	{0,38.4446}	{0,5.43421}	{0,29.0445}	{0,17.1474}	{0,4.17101}	{0,66.0407}	{0,7.39015}	{0,0.094222}	{0,12.9552}	{0,11.871}	{0,5.88759}	{0,16.5004}	{0,5.34486}	{0,4.6367}	{0,4.71763}	{0,20.4095}	{0,6.03805}	{0,0.440513}	{0,9.48193}	{0,1.11164}	{0,4.60831}	{0,7.90681}	{0,3.44777}	{0,7.15422}	{0,5.50103}	{0,5.26392}	{0,7.63433}	{0,0.692142}	{0,0.377168}	{0,1.28935}	{0,4.31377}	{0,5.23903}	{0,5.20905}	{0,9.49124}	{0,1.6756}	{0,1.89863}	{0,13.1965}	{0,4.14153}	{0,3.3989}	{0,5.73908}	{0,19.4008}	{0,17.9213}	{0,11.4836}	{0,11.19}	{0,0.902039}	{0,26.946}	{0,3.82834}	{0,3.70875}	{0,10.355}	{0,6.3436}	{0,6.75356}	{0,8.56491}	{0,35.0963}	{0,48.1044}	{0,6.13276}	{0,4.07367}	{0,3.07613}	{0,3.78844}	{0,25.9872}	{0,5.8846}	{0,6.74659}	{0,7.30027}	{0,9.33221}	{0,18.2216}	{0,5.00791}	{0,14.6918}	{0,33.049}	{0,36.5882}	{0,1.82732}	{0,59.1591}	{0,9.37696}	{0,11.0857}	{0,9.79368}	{0,6.39934}	{0,11.4569}	{0,14.0697}	{0,15.667}	{0,29.9674}	{0,42.3247}	{0,55.0596}	{0,2.83418}	{0,1.44897}	{0,10.0745}	{0,0.800318}	{0,3.745}	{0,12.9794}	{0,1.60755}	{0,4.85941}	{0,0.417339}	{0,18.8536}	{0,5.58846}	{0,8.9853}	{0,36.8122}	{0,19.7106}	{0,27.8056}	{0,0.677844}	{0,16.4098}	{0,93.6143}	{0,19.0499}	{0,1.18143}	{0,1.40033}	{0,3.24746}	{0,2.86475}	{0,8.98499}	{0,27.684}	{0,8.66052}	{0,16.7957}	{0,20.9463}	{0,2.91472}	{0,44.087}	{0,80.8728}	{0,13.6252}	{0,22.8006}	{0,9.39206}	{0,10.9642}	{0,7.71311}	{0,21.0978}	{0,28.862}	{0,10.8459}	{0,14.2808}	{0,13.9503}	{0,4.31837}	{0,38.0231}	{0,21.6978}	{0,21.9751}	{0,22.7024}	{0,0.928522}	{0,0}	(((Coniopteris_simplex:{0,2.06518},Coniopteris_hymenophylloides:{0,3.49379}):{0,24.8747},(((Eboracia_lobifolia:{0,6.50796},(((Metaxya_parkeri:{0,10.8762},(Metaxya_lanosa:{0,10.3104},Metaxya_elongata:{0,10.3104}):{0,0.565723}):{0,124.22},Alienopteris_livingstonensis:{0,10.7147}):{0,10.0759},Kwazulupteris_schaarschmidtii:{5,1.72338:15,29.4823:1,8.22989:0,0.172153}):{0,29.1779}):{0,2.54353},(((((((((Lophosoria_falsa:{0,11.6119},Cyatheacidites_tectifera:{0,1e-05}):{0,4.0364},((((Cyatheacidites_annulatus:{0,1.49246},(Lophosoria_quadripinnata:{0,2.48196},Lophosoria_quesadae:{0,2.48196}):{0,23.2661}):{0,0.359442},Cyatheacidites_annulatus_Kerguelen:{3,0.754149:10,2.82437:1,0.803316:0,3.10751}):{0,19.7815},Lophosoria_antarctica:{0,0.561906}):{0,73.9744},Sergioa_austrina:{0,1e-05}):{0,7.5649}):{0,1.43703},((Cyatheacidites_archangelskyi:{0,8.47908},Cyatheacidites_botuliformis:{0,26.7235}):{0,5.20173},Lophosoria_cupulatus:{0,1.69556}):{0,13.4882}):{0,3.54004},Conantiopteris_schumanii:{0,16.5353}):{0,0.828303},((((((Calochlaena_dubia:{0,1.25038},(Calochlaena_villosa:{0,1.03896},Calochlaena_javanica:{0,1.03896}):{0,0.211415}):{0,5.16857},Calochlaena_novae-guineae:{0,6.41895}):{0,6.92667},Calochlaena_straminea:{0,13.3456}):{0,28.6889},Dicksonia_dissecta:{0,7.38416}):{0,58.6828},(((Dicksonia_blumei:{0,10.342},(Dicksonia_berteroana:{0,8.66933},(((Dicksonia_sciurus:{0,0.038765},Dicksonia_grandis:{0,0.038765}):{0,1.74971},(Dicksonia_archboldii:{0,0.185711},Dicksonia_hieronymi:{0,0.185711}):{0,1.60277}):{0,4.87029},(Dicksonia_herbertii:{0,5.9919},Dicksonia_youngiae:{0,5.9919}):{0,0.666865}):{0,2.01056}):{0,1.67263}):{0,9.15347},((Dicksonia_stuebelii:{0,2.81039},Dicksonia_karsteniana:{0,2.81039}):{0,1.14436},Dicksonia_navarrensis:{0,3.95475}):{0,15.5407}):{0,0.960053},(Dicksonia_thyrsopteroides:{0,16.8168},Dicksonia_squarrosa:{0,16.8168}):{0,3.63864}):{0,80.2618}):{0,6.1741},Dicksonia_dubia:{0,12.1299}):{0,26.3423}):{0,8.55061},Natalipteris_widei:{0,31.3521}):{0,6.49615},(((((Cibotium_cumingii:{0,8.47891},Cibotium_arachnoideum:{0,8.47891}):{0,16.7248},(Cibotium_schiedei:{0,5.93665},Cibotium_menziesii:{0,5.93665}):{0,19.2671}):{0,29.3375},Nishidacaulis_burgii:{0,16.2226}):{0,38.1472},Dicksonia_verrucosa:{0,1e-05}):{0,38.4446},((Cibotium_oregonense:{1,31.3446:0,30.6544},Cibotium_iwatense:{0,6.98752}):{0,5.43421},Rickwoodopteris_hirsuta:{0,27.2963}):{0,29.0445}):{0,17.1474}):{0,4.17101},((((Cyathocaulis_niheitakagii:{0,13.5415},(((((Dentropteridium_cyatheoides:{5,0.151398:15,0.0116298:1,0.288403:0,9.8961},Alsophilocaulis_calveloi:{0,9.80742}):{0,66.0407},Cyathorachis_yudzuruogurae:{0,17.3816}):{0,7.39015},(((Cyathorachis_yubariensis:{0,4.33078},Cyathorachis_fujiana:{0,1e-05}):{0,0.094222},Cyathocaulis_yezopteroides:{0,3.8899}):{0,12.9552},(Paracyathocaulis_ogurae:{0,1.14907},Heilongjiangcaulis_keshanensis:{0,14.3332}):{0,11.871}):{0,5.88759}):{0,16.5004},(Alsophila_arcuata:{0,15.7045},((((((SphaeropterisTrichipteris_Graham:{2,10.0055:9,35.2879:1,8.02162:0,2.33872},(Kuylisporites_walterbolkii:{0,16.6877},Kuylisporites_separatus:{0,1.01917}):{0,5.34486}):{0,4.6367},((((Hemitelia_sp_Graham:{0,5.07137},((((Cyathea_varians:{0,3.67654},Cyathea_grandis:{0,3.67654}):{0,4.71763},Cyathea_speciosa:{0,8.39417}):{0,20.4095},(((Cyathea_dichromatolepis:{0,15.1709},Cyathea_abbreviata:{0,15.1709}):{0,6.03805},Cyathea_macrosora:{0,21.2089}):{0,0.440513},(((Cyathea_punctata:{0,0.812906},Cyathea_darienensis:{0,0.812906}):{0,9.48193},(Cyathea_pilosissima:{0,5.68652},(Cyathea_pinnula:{0,4.57488},Cyathea_petiolata:{0,4.57488}):{0,1.11164}):{0,4.60831}):{0,7.90681},Cyathea_squamulosa:{0,18.2016}):{0,3.44777}):{0,7.15422}):{0,5.50103},(Cyathea_vaupensis:{2,13.8678:9,6.43814:1,2.69411:0,9.62907},(((((Cyathea_obnoxia:{0,6.13647},Cyathea_meridensis:{0,6.13647}):{0,5.26392},(Cyathea_frondosa:{0,11.0232},(Cyathea_catacampta:{0,10.3311},(Cyathea_pauciflora:{0,2.69676},Cyathea_delgadii:{0,2.69676}):{0,7.63433}):{0,0.692142}):{0,0.377168}):{0,1.28935},(Cyathea_patens:{0,8.37598},Cyathea_planadae:{0,8.37598}):{0,4.31377}):{0,5.23903},Cyathea_latevagans:{0,17.9288}):{0,5.20905},Cyathea_ars:{2,11.1345:9,11.3825:1,0.482916:0,0.137827}):{0,9.49124}):{0,1.6756}):{0,1.89863}):{0,13.1965},(Cnemidaria_sp:{2,4.78269:9,5.04034:1,2.01962:0,8.47853},(((Cyathea_trichiata:{0,2.19712},Cyathea_conjugata:{0,2.19712}):{0,4.14153},(Cyathea_estelae:{0,2.93976},Cyathea_stipularis:{0,2.93976}):{0,3.3989}):{0,5.73908},Cyathea_type1:{0,1.63602}):{0,19.4008}):{0,17.9213}):{0,11.4836},Cnemidaria_magna:{0,7.90758}):{0,11.19},Kuylisporites_aduncus:{0,4.33143}):{0,0.902039}):{0,26.946},Hemitelia_karsteniana:{0,1e-05}):{0,3.82834},Kuylisporites_mirabilis:{0,5.65263}):{0,3.70875},((((((Alsophila_physolepidota:{0,4.26275},Alsophila_hookeri:{0,4.26275}):{0,10.355},(Alsophila_everta:{0,8.27412},Alsophila_exilis:{0,8.27412}):{0,6.3436}):{0,6.75356},Alsophila_havilandii:{0,21.3713}):{0,8.56491},Alsophila_milnei:{7,3.06195:24,14.5402:1,5.39789:0,6.93619}):{0,35.0963},((Alsophila_boivinii:{0,2.2363},Alsophila_melleri:{0,2.2363}):{0,48.1044},((((Alsophila_marattioides:{0,3.88057},Alsophila_rolandii:{0,3.88057}):{0,6.13276},((Alsophila_tanzaniana:{0,2.15122},Alsophila_holstii:{0,2.15122}):{0,4.07367},(Alsophila_borbonica:{0,3.14876},Alsophila_emilei:{0,3.14876}):{0,3.07613}):{0,3.78844}):{0,25.9872},(((Alsophila_amintae:{0,16.0691},Alsophila_abbottii:{0,16.0691}):{0,5.8846},Alsophila_tryoniana:{0,21.9537}):{0,6.74659},Alsophila_paucifolia:{2,1.60619:9,4.7826:1,16.6112:0,5.70027}):{0,7.30027}):{0,9.33221},(Alsophila_smithii:{7,0.40285:24,21.9661:1,0.631072:0,4.1111},Alsophila_costalisora:{7,1.74527:24,8.23473:1,13.02:0,4.1111}):{0,18.2216}):{0,5.00791}):{0,14.6918}):{0,33.049},(Gymnosphaera_boivinii:{5,3.93839:15,8.84879:1,10.2128:0,15.9225},(Gymnosphaera_salvinii:{9,14.424:1,8.57595:0,14.0951},(Gymnosphaera_ogurae:{0,0.50693},Gymnosphaera_subdubia:{0,0.50693}):{0,36.5882}):{0,1.82732}):{0,59.1591}):{0,9.37696}):{0,11.0857},(((((Sphaeropteris_cooperi:{0,3.25453},Sphaeropteris_robusta:{0,3.25453}):{0,9.79368},Sphaeropteris_raciborskii:{0,13.0482}):{0,6.39934},(Sphaeropteris_felina:{0,7.99062},Sphaeropteris_pilulifera:{0,7.99062}):{0,11.4569}):{0,14.0697},(Sphaeropteris_procera:{0,17.8502},Sphaeropteris_nigricans:{0,17.8502}):{0,15.667}):{0,29.9674},(Sphaeropteris_novaecaledoniae:{0,21.1599},Sphaeropteris_auriculifera:{0,21.1599}):{0,42.3247}):{0,55.0596}):{0,2.83418}):{0,1.44897}):{0,10.0745},Cyathocaulis_naktongensis:{0,0.367054}):{0,0.800318}):{0,3.745},Cyathocaulis_yabei:{0,0.906396}):{0,12.9794},Alsophilidites_delectus:{4,17.2356:12,26.7128:1,8.30694:0,5.42658}):{0,1.60755},(Eocyathea_remesaliae:{3,16.6732:10,10.8649:1,1.88394:0,2.17473},Cibotiocaulis_tateiwai:{6,0.538167:19,2.81671:1,8.69659:0,2.17473}):{0,4.85941}):{0,0.417339}):{0,18.8536},Dicksonia_mariopteris:{0,1.55265}):{0,5.58846}):{0,8.9853},(((((((Thyrsopteris_elegans:{3,5.75382:10,5.31533:1,11.9308:0,29.2702},Cyathodendron_texanum:{0,17.3883}):{0,36.8122},Thyrsopterorachis_mesozoica:{0,12.828}):{0,19.7106},Oguracaulis_banksii:{0,7.81203}):{0,27.8056},Thyrsopteris_cretaceae:{0,36.4775}):{0,0.677844},Cyatheales_indet_Vera:{0,23.6333}):{0,16.4098},(((Loxsoma_cunninghamii:{7,8.6639:24,5.23277:1,9.10333:0,4.39684},Loxsomopsis_pearcei:{2,11.5293:9,2.69196:1,8.77872:0,4.39684}):{0,93.6143},Loxsomopteris_anasilla:{0,1.06709}):{0,19.0499},(((((((Plagiogyria_adnata:{0,1.86401},Plagiogyria_japonica:{0,1.86401}):{0,1.18143},Plagiogyria_yakumonticola:{0,3.04544}):{0,1.40033},Plagiogyria_koidzumii:{0,4.44577}):{0,3.24746},Plagiogyria_glauca:{0,7.69323}):{0,2.86475},(Plagiogyria_egenolfioides:{0,1.57299},Plagiogyria_euphlebia:{0,1.57299}):{0,8.98499}):{0,27.684},((Plagiogyria_stenoptera:{0,12.7857},Plagiogyria_matsumureana:{0,12.7857}):{0,8.66052},Plagiogyria_pectinata:{0,21.4462}):{0,16.7957}):{0,20.9463},((Culcita_macrocarpa:{0,12.1866},Culcita_coniifolia:{0,12.1866}):{0,2.91472},Culcita_emberi:{0,1e-05}):{0,44.087}):{0,80.8728}):{0,13.6252}):{0,22.8006},Kylispirites_arguta:{0,7.75637}):{0,9.39206}):{0,10.9642}):{0,7.71311},(((Protocyathea_cretaceae:{4,20.1413:12,20.9213:1,14.9454:0,8.66783},Protocyathea_rajmahalense:{0,2.63177}):{0,21.0978},Protocyathea_cyatheoides:{4,1.13791:12,3.66062:1,4.95295:0,29.7656}):{0,28.862},(((Cyathidites_australis:{0,38.2364},(Cyathidites_patagonicus:{0,19.6338},Cyathidites_minor:{0,8.7819}):{0,10.8459}):{0,14.2808},(((Protopteris_singeri:{0,8.23824},Protopteris_maletinensis:{0,3.98433}):{0,13.9503},Protopteris_punctata:{0,20.4373}):{0,4.31837},Oncopteris_nettwallii:{0,21.7753}):{0,38.0231}):{0,21.6978},(Yavanna_chimaerica:{3,7.48639:10,6.73378:1,12.84:0,13.9502},Rafaherbstia_nishidai:{3,13.9819:10,8.99239:1,0.113361:0,13.9502}):{0,21.9751}):{0,22.7024}):{0,0.928522});
